Area,Item,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,years_since_1990,rain_temp_interaction,pesticides_per_rainfall,avg_temp_squared
Angola,Soybeans,2333.0,1010.0,40.0,24.41,10,24654.1,0.03960396035682776,595.8481
Angola,Sweet potatoes,34938.0,1010.0,40.0,24.41,10,24654.1,0.03960396035682776,595.8481
Angola,Wheat,17023.0,1010.0,40.0,24.41,10,24654.1,0.03960396035682776,595.8481
Angola,Cassava,94072.0,1010.0,40.0,24.43,11,24674.3,0.03960396035682776,596.8249
Angola,Maize,5754.0,1010.0,40.0,24.43,11,24674.3,0.03960396035682776,596.8249
Angola,Potatoes,42552.0,1010.0,40.0,24.43,11,24674.3,0.03960396035682776,596.8249
Angola,Rice,13701.0,1010.0,40.0,24.43,11,24674.3,0.03960396035682776,596.8249
Angola,Sorghum,3571.0,1010.0,40.0,24.43,11,24674.3,0.03960396035682776,596.8249
Angola,Soybeans,2500.0,1010.0,40.0,24.43,11,24674.3,0.03960396035682776,596.8249
Angola,Sweet potatoes,44458.0,1010.0,40.0,24.43,11,24674.3,0.03960396035682776,596.8249
Angola,Wheat,16667.0,1010.0,40.0,24.43,11,24674.3,0.03960396035682776,596.8249
Angola,Cassava,110071.0,1010.0,40.0,24.79,12,25037.899999999998,0.03960396035682776,614.5441
Angola,Maize,6706.0,1010.0,40.0,24.79,12,25037.899999999998,0.03960396035682776,614.5441
Angola,Potatoes,42754.0,1010.0,40.0,24.79,12,25037.899999999998,0.03960396035682776,614.5441
Angola,Rice,13198.0,1010.0,40.0,24.79,12,25037.899999999998,0.03960396035682776,614.5441
Angola,Sorghum,3400.0,1010.0,40.0,24.79,12,25037.899999999998,0.03960396035682776,614.5441
Angola,Soybeans,2857.0,1010.0,40.0,24.79,12,25037.899999999998,0.03960396035682776,614.5441
Angola,Sweet potatoes,42190.0,1010.0,40.0,24.79,12,25037.899999999998,0.03960396035682776,614.5441
Angola,Wheat,15455.0,1010.0,40.0,24.79,12,25037.899999999998,0.03960396035682776,614.5441
Angola,Cassava,125605.0,1010.0,40.0,24.22,14,24462.199999999997,0.03960396035682776,586.6084
Angola,Maize,5404.0,1010.0,40.0,24.22,14,24462.199999999997,0.03960396035682776,586.6084
Angola,Potatoes,20150.0,1010.0,40.0,24.22,14,24462.199999999997,0.03960396035682776,586.6084
Angola,Rice,11584.0,1010.0,40.0,24.22,14,24462.199999999997,0.03960396035682776,586.6084
Angola,Sorghum,3333.0,1010.0,40.0,24.22,14,24462.199999999997,0.03960396035682776,586.6084
Angola,Soybeans,3600.0,1010.0,40.0,24.22,14,24462.199999999997,0.03960396035682776,586.6084
Angola,Sweet potatoes,45360.0,1010.0,40.0,24.22,14,24462.199999999997,0.03960396035682776,586.6084
Angola,Wheat,12442.0,1010.0,40.0,24.22,14,24462.199999999997,0.03960396035682776,586.6084
Angola,Cassava,117628.0,1010.0,40.0,24.41,15,24654.1,0.03960396035682776,595.8481
Angola,Maize,6736.0,1010.0,40.0,24.41,15,24654.1,0.03960396035682776,595.8481
Angola,Potatoes,23646.0,1010.0,40.0,24.41,15,24654.1,0.03960396035682776,595.8481
Angola,Rice,6977.0,1010.0,40.0,24.41,15,24654.1,0.03960396035682776,595.8481
Angola,Sorghum,3333.0,1010.0,40.0,24.41,15,24654.1,0.03960396035682776,595.8481
Angola,Soybeans,3793.0,1010.0,40.0,24.41,15,24654.1,0.03960396035682776,595.8481
Angola,Sweet potatoes,46159.0,1010.0,40.0,24.41,15,24654.1,0.03960396035682776,595.8481
Angola,Wheat,10946.0,1010.0,40.0,24.41,15,24654.1,0.03960396035682776,595.8481
Angola,Cassava,117201.0,1010.0,40.0,24.14,16,24381.4,0.03960396035682776,582.7396
Angola,Maize,4687.0,1010.0,40.0,24.14,16,24381.4,0.03960396035682776,582.7396
Angola,Potatoes,52148.0,1010.0,40.0,24.14,16,24381.4,0.03960396035682776,582.7396
Angola,Rice,4947.0,1010.0,40.0,24.14,16,24381.4,0.03960396035682776,582.7396
Angola,Sorghum,4091.0,1010.0,40.0,24.14,16,24381.4,0.03960396035682776,582.7396
Angola,Soybeans,4286.0,1010.0,40.0,24.14,16,24381.4,0.03960396035682776,582.7396
Angola,Sweet potatoes,44240.0,1010.0,40.0,24.14,16,24381.4,0.03960396035682776,582.7396
Angola,Wheat,10000.0,1010.0,40.0,24.14,16,24381.4,0.03960396035682776,582.7396
Angola,Cassava,115387.0,1010.0,40.0,24.24,17,24482.399999999998,0.03960396035682776,587.5776
Angola,Maize,5091.0,1010.0,40.0,24.24,17,24482.399999999998,0.03960396035682776,587.5776
Angola,Potatoes,62138.0,1010.0,40.0,24.24,17,24482.399999999998,0.03960396035682776,587.5776
Angola,Rice,5143.0,1010.0,40.0,24.24,17,24482.399999999998,0.03960396035682776,587.5776
Angola,Sorghum,4031.0,1010.0,40.0,24.24,17,24482.399999999998,0.03960396035682776,587.5776
Angola,Soybeans,6883.0,1010.0,40.0,24.24,17,24482.399999999998,0.03960396035682776,587.5776
Angola,Sweet potatoes,58855.0,1010.0,40.0,24.24,17,24482.399999999998,0.03960396035682776,587.5776
Angola,Wheat,10000.0,1010.0,40.0,24.24,17,24482.399999999998,0.03960396035682776,587.5776
Angola,Cassava,148084.0,1010.0,40.0,24.27,18,24512.7,0.03960396035682776,589.0328999999999
Angola,Maize,7946.0,1010.0,40.0,24.27,18,24512.7,0.03960396035682776,589.0328999999999
Angola,Potatoes,85085.0,1010.0,40.0,24.27,18,24512.7,0.03960396035682776,589.0328999999999
Angola,Rice,5084.0,1010.0,40.0,24.27,18,24512.7,0.03960396035682776,589.0328999999999
Angola,Sorghum,929.0,1010.0,40.0,24.27,18,24512.7,0.03960396035682776,589.0328999999999
Angola,Soybeans,8575.0,1010.0,40.0,24.27,18,24512.7,0.03960396035682776,589.0328999999999
Angola,Sweet potatoes,65437.0,1010.0,40.0,24.27,18,24512.7,0.03960396035682776,589.0328999999999
Angola,Wheat,10000.0,1010.0,40.0,24.27,18,24512.7,0.03960396035682776,589.0328999999999
Angola,Cassava,151759.0,1010.0,40.0,24.33,19,24573.3,0.03960396035682776,591.9488999999999
Angola,Maize,6614.0,1010.0,40.0,24.33,19,24573.3,0.03960396035682776,591.9488999999999
Angola,Potatoes,86509.0,1010.0,40.0,24.33,19,24573.3,0.03960396035682776,591.9488999999999
Angola,Rice,6028.0,1010.0,40.0,24.33,19,24573.3,0.03960396035682776,591.9488999999999
Angola,Sorghum,2480.0,1010.0,40.0,24.33,19,24573.3,0.03960396035682776,591.9488999999999
Angola,Soybeans,4449.0,1010.0,40.0,24.33,19,24573.3,0.03960396035682776,591.9488999999999
Angola,Sweet potatoes,66475.0,1010.0,40.0,24.33,19,24573.3,0.03960396035682776,591.9488999999999
Angola,Wheat,10000.0,1010.0,40.0,24.33,19,24573.3,0.03960396035682776,591.9488999999999
Angola,Cassava,155782.0,1010.0,40.0,24.44,20,24684.4,0.03960396035682776,597.3136000000001
Angola,Maize,7200.0,1010.0,40.0,24.44,20,24684.4,0.03960396035682776,597.3136000000001
Angola,Potatoes,87425.0,1010.0,40.0,24.44,20,24684.4,0.03960396035682776,597.3136000000001
Angola,Rice,7403.0,1010.0,40.0,24.44,20,24684.4,0.03960396035682776,597.3136000000001
Angola,Sorghum,2814.0,1010.0,40.0,24.44,20,24684.4,0.03960396035682776,597.3136000000001
Angola,Soybeans,4446.0,1010.0,40.0,24.44,20,24684.4,0.03960396035682776,597.3136000000001
Angola,Sweet potatoes,63001.0,1010.0,40.0,24.44,20,24684.4,0.03960396035682776,597.3136000000001
Angola,Wheat,10526.0,1010.0,40.0,24.44,20,24684.4,0.03960396035682776,597.3136000000001
Angola,Cassava,133649.0,1010.0,40.0,24.15,21,24391.5,0.03960396035682776,583.2225
Angola,Maize,7376.0,1010.0,40.0,24.15,21,24391.5,0.03960396035682776,583.2225
Angola,Potatoes,81366.0,1010.0,40.0,24.15,21,24391.5,0.03960396035682776,583.2225
Angola,Rice,8914.0,1010.0,40.0,24.15,21,24391.5,0.03960396035682776,583.2225
Angola,Sorghum,3320.0,1010.0,40.0,24.15,21,24391.5,0.03960396035682776,583.2225
Angola,Soybeans,5294.0,1010.0,40.0,24.15,21,24391.5,0.03960396035682776,583.2225
Angola,Sweet potatoes,65512.0,1010.0,40.0,24.15,21,24391.5,0.03960396035682776,583.2225
Angola,Wheat,10959.0,1010.0,40.0,24.15,21,24391.5,0.03960396035682776,583.2225
Angola,Cassava,100073.0,1010.0,40.0,24.24,22,24482.399999999998,0.03960396035682776,587.5776
Angola,Maize,7770.0,1010.0,40.0,24.24,22,24482.399999999998,0.03960396035682776,587.5776
Angola,Potatoes,69381.0,1010.0,40.0,24.24,22,24482.399999999998,0.03960396035682776,587.5776
Angola,Rice,7703.0,1010.0,40.0,24.24,22,24482.399999999998,0.03960396035682776,587.5776
Angola,Sorghum,998.0,1010.0,40.0,24.24,22,24482.399999999998,0.03960396035682776,587.5776
Angola,Soybeans,1641.0,1010.0,40.0,24.24,22,24482.399999999998,0.03960396035682776,587.5776
Angola,Sweet potatoes,52954.0,1010.0,40.0,24.24,22,24482.399999999998,0.03960396035682776,587.5776
Angola,Wheat,11258.0,1010.0,40.0,24.24,22,24482.399999999998,0.03960396035682776,587.5776
Angola,Cassava,140517.0,1010.0,40.0,24.55,23,24795.5,0.03960396035682776,602.7025
Angola,Maize,9467.0,1010.0,40.0,24.55,23,24795.5,0.03960396035682776,602.7025
Angola,Potatoes,63303.0,1010.0,40.0,24.55,23,24795.5,0.03960396035682776,602.7025
Angola,Rice,12744.0,1010.0,40.0,24.55,23,24795.5,0.03960396035682776,602.7025
Angola,Sorghum,2415.0,1010.0,40.0,24.55,23,24795.5,0.03960396035682776,602.7025
Angola,Soybeans,4405.0,1010.0,40.0,24.55,23,24795.5,0.03960396035682776,602.7025
Angola,Sweet potatoes,73409.0,1010.0,40.0,24.55,23,24795.5,0.03960396035682776,602.7025
Angola,Wheat,9022.0,1010.0,40.0,24.55,23,24795.5,0.03960396035682776,602.7025
Argentina,Cassava,100000.0,591.0,26156.0,17.46,0,10318.86,44.25719112646837,304.8516
Argentina,Cassava,100000.0,591.0,26156.0,17.67,0,10442.970000000001,44.25719112646837,312.22890000000007
Argentina,Maize,34608.0,591.0,26156.0,17.46,0,10318.86,44.25719112646837,304.8516
Argentina,Maize,34608.0,591.0,26156.0,17.67,0,10442.970000000001,44.25719112646837,312.22890000000007
Argentina,Potatoes,202747.0,591.0,26156.0,17.46,0,10318.86,44.25719112646837,304.8516
Argentina,Potatoes,202747.0,591.0,26156.0,17.67,0,10442.970000000001,44.25719112646837,312.22890000000007
Argentina,Rice,36709.0,591.0,26156.0,17.46,0,10318.86,44.25719112646837,304.8516
Argentina,Rice,36709.0,591.0,26156.0,17.67,0,10442.970000000001,44.25719112646837,312.22890000000007
Argentina,Sorghum,28116.0,591.0,26156.0,17.46,0,10318.86,44.25719112646837,304.8516
Argentina,Sorghum,28116.0,591.0,26156.0,17.67,0,10442.970000000001,44.25719112646837,312.22890000000007
Argentina,Soybeans,21566.0,591.0,26156.0,17.46,0,10318.86,44.25719112646837,304.8516
Argentina,Soybeans,21566.0,591.0,26156.0,17.67,0,10442.970000000001,44.25719112646837,312.22890000000007
Argentina,Sweet potatoes,131864.0,591.0,26156.0,17.46,0,10318.86,44.25719112646837,304.8516
Argentina,Sweet potatoes,131864.0,591.0,26156.0,17.67,0,10442.970000000001,44.25719112646837,312.22890000000007
Argentina,Wheat,18947.0,591.0,26156.0,17.46,0,10318.86,44.25719112646837,304.8516
Argentina,Wheat,18947.0,591.0,26156.0,17.67,0,10442.970000000001,44.25719112646837,312.22890000000007
Argentina,Cassava,100000.0,591.0,26156.0,17.64,1,10425.24,44.25719112646837,311.1696
Argentina,Cassava,100000.0,591.0,26156.0,17.86,1,10555.26,44.25719112646837,318.9796
Argentina,Maize,40444.0,591.0,26156.0,17.64,1,10425.24,44.25719112646837,311.1696
Argentina,Maize,40444.0,591.0,26156.0,17.86,1,10555.26,44.25719112646837,318.9796
Argentina,Potatoes,205692.0,591.0,26156.0,17.64,1,10425.24,44.25719112646837,311.1696
Argentina,Potatoes,205692.0,591.0,26156.0,17.86,1,10555.26,44.25719112646837,318.9796
Argentina,Rice,40294.0,591.0,26156.0,17.64,1,10425.24,44.25719112646837,311.1696
Argentina,Rice,40294.0,591.0,26156.0,17.86,1,10555.26,44.25719112646837,318.9796
Argentina,Sorghum,33320.0,591.0,26156.0,17.64,1,10425.24,44.25719112646837,311.1696
Argentina,Sorghum,33320.0,591.0,26156.0,17.86,1,10555.26,44.25719112646837,318.9796
Argentina,Soybeans,22750.0,591.0,26156.0,17.64,1,10425.24,44.25719112646837,311.1696
Argentina,Soybeans,22750.0,591.0,26156.0,17.86,1,10555.26,44.25719112646837,318.9796
Argentina,Sweet potatoes,131364.0,591.0,26156.0,17.64,1,10425.24,44.25719112646837,311.1696
Argentina,Sweet potatoes,131364.0,591.0,26156.0,17.86,1,10555.26,44.25719112646837,318.9796
Argentina,Wheat,18972.0,591.0,26156.0,17.64,1,10425.24,44.25719112646837,311.1696
Argentina,Wheat,18972.0,591.0,26156.0,17.86,1,10555.26,44.25719112646837,318.9796
Argentina,Cassava,100000.0,591.0,26156.0,17.09,2,10100.19,44.25719112646837,292.0681
Argentina,Cassava,100000.0,591.0,26156.0,17.51,2,10348.410000000002,44.25719112646837,306.60010000000005
Argentina,Maize,45237.0,591.0,26156.0,17.09,2,10100.19,44.25719112646837,292.0681
Argentina,Maize,45237.0,591.0,26156.0,17.51,2,10348.410000000002,44.25719112646837,306.60010000000005
Argentina,Potatoes,199039.0,591.0,26156.0,17.09,2,10100.19,44.25719112646837,292.0681
Argentina,Potatoes,199039.0,591.0,26156.0,17.51,2,10348.410000000002,44.25719112646837,306.60010000000005
Argentina,Rice,52075.0,591.0,26156.0,17.09,2,10100.19,44.25719112646837,292.0681
Argentina,Rice,52075.0,591.0,26156.0,17.51,2,10348.410000000002,44.25719112646837,306.60010000000005
Argentina,Sorghum,36217.0,591.0,26156.0,17.09,2,10100.19,44.25719112646837,292.0681
Argentina,Sorghum,36217.0,591.0,26156.0,17.51,2,10348.410000000002,44.25719112646837,306.60010000000005
Argentina,Soybeans,22915.0,591.0,26156.0,17.09,2,10100.19,44.25719112646837,292.0681
Argentina,Soybeans,22915.0,591.0,26156.0,17.51,2,10348.410000000002,44.25719112646837,306.60010000000005
Argentina,Sweet potatoes,127273.0,591.0,26156.0,17.09,2,10100.19,44.25719112646837,292.0681
Argentina,Sweet potatoes,127273.0,591.0,26156.0,17.51,2,10348.410000000002,44.25719112646837,306.60010000000005
Argentina,Wheat,21809.0,591.0,26156.0,17.09,2,10100.19,44.25719112646837,292.0681
Argentina,Wheat,21809.0,591.0,26156.0,17.51,2,10348.410000000002,44.25719112646837,306.60010000000005
Argentina,Cassava,100000.0,591.0,26156.0,17.32,3,10236.12,44.25719112646837,299.9824
Argentina,Cassava,100000.0,591.0,26156.0,17.53,3,10360.230000000001,44.25719112646837,307.3009
Argentina,Maize,43552.0,591.0,26156.0,17.32,3,10236.12,44.25719112646837,299.9824
Argentina,Maize,43552.0,591.0,26156.0,17.53,3,10360.230000000001,44.25719112646837,307.3009
Argentina,Potatoes,210314.0,591.0,26156.0,17.32,3,10236.12,44.25719112646837,299.9824
Argentina,Potatoes,210314.0,591.0,26156.0,17.53,3,10360.230000000001,44.25719112646837,307.3009
Argentina,Rice,43559.0,591.0,26156.0,17.32,3,10236.12,44.25719112646837,299.9824
Argentina,Rice,43559.0,591.0,26156.0,17.53,3,10360.230000000001,44.25719112646837,307.3009
Argentina,Sorghum,39529.0,591.0,26156.0,17.32,3,10236.12,44.25719112646837,299.9824
Argentina,Sorghum,39529.0,591.0,26156.0,17.53,3,10360.230000000001,44.25719112646837,307.3009
Argentina,Soybeans,21589.0,591.0,26156.0,17.32,3,10236.12,44.25719112646837,299.9824
Argentina,Soybeans,21589.0,591.0,26156.0,17.53,3,10360.230000000001,44.25719112646837,307.3009
Argentina,Sweet potatoes,122955.0,591.0,26156.0,17.32,3,10236.12,44.25719112646837,299.9824
Argentina,Sweet potatoes,122955.0,591.0,26156.0,17.53,3,10360.230000000001,44.25719112646837,307.3009
Argentina,Wheat,23272.0,591.0,26156.0,17.32,3,10236.12,44.25719112646837,299.9824
Argentina,Wheat,23272.0,591.0,26156.0,17.53,3,10360.230000000001,44.25719112646837,307.3009
Argentina,Cassava,100000.0,591.0,30195.0,18.17,4,10738.470000000001,51.091370471926616,330.1489000000001
Argentina,Cassava,100000.0,591.0,30195.0,18.31,4,10821.21,51.091370471926616,335.25609999999995
Argentina,Maize,42371.0,591.0,30195.0,18.17,4,10738.470000000001,51.091370471926616,330.1489000000001
Argentina,Maize,42371.0,591.0,30195.0,18.31,4,10821.21,51.091370471926616,335.25609999999995
Argentina,Potatoes,230166.0,591.0,30195.0,18.17,4,10738.470000000001,51.091370471926616,330.1489000000001
Argentina,Potatoes,230166.0,591.0,30195.0,18.31,4,10821.21,51.091370471926616,335.25609999999995
Argentina,Rice,42989.0,591.0,30195.0,18.17,4,10738.470000000001,51.091370471926616,330.1489000000001
Argentina,Rice,42989.0,591.0,30195.0,18.31,4,10821.21,51.091370471926616,335.25609999999995
Argentina,Sorghum,35065.0,591.0,30195.0,18.17,4,10738.470000000001,51.091370471926616,330.1489000000001
Argentina,Sorghum,35065.0,591.0,30195.0,18.31,4,10821.21,51.091370471926616,335.25609999999995
Argentina,Soybeans,20386.0,591.0,30195.0,18.17,4,10738.470000000001,51.091370471926616,330.1489000000001
Argentina,Soybeans,20386.0,591.0,30195.0,18.31,4,10821.21,51.091370471926616,335.25609999999995
Argentina,Sweet potatoes,176667.0,591.0,30195.0,18.17,4,10738.470000000001,51.091370471926616,330.1489000000001
Argentina,Sweet potatoes,176667.0,591.0,30195.0,18.31,4,10821.21,51.091370471926616,335.25609999999995
Argentina,Wheat,20237.0,591.0,30195.0,18.17,4,10738.470000000001,51.091370471926616,330.1489000000001
Argentina,Wheat,20237.0,591.0,30195.0,18.31,4,10821.21,51.091370471926616,335.25609999999995
Argentina,Cassava,100000.0,591.0,37842.0,17.74,5,10484.339999999998,64.03045674444931,314.70759999999996
Argentina,Cassava,100000.0,591.0,37842.0,17.62,5,10413.42,64.03045674444931,310.4644
Argentina,Maize,45223.0,591.0,37842.0,17.74,5,10484.339999999998,64.03045674444931,314.70759999999996
Argentina,Maize,45223.0,591.0,37842.0,17.62,5,10413.42,64.03045674444931,310.4644
Argentina,Potatoes,274272.0,591.0,37842.0,17.74,5,10484.339999999998,64.03045674444931,314.70759999999996
Argentina,Potatoes,274272.0,591.0,37842.0,17.62,5,10413.42,64.03045674444931,310.4644
Argentina,Rice,50306.0,591.0,37842.0,17.74,5,10484.339999999998,64.03045674444931,314.70759999999996
Argentina,Rice,50306.0,591.0,37842.0,17.62,5,10413.42,64.03045674444931,310.4644
Argentina,Sorghum,34588.0,591.0,37842.0,17.74,5,10484.339999999998,64.03045674444931,314.70759999999996
Argentina,Sorghum,34588.0,591.0,37842.0,17.62,5,10413.42,64.03045674444931,310.4644
Argentina,Soybeans,20446.0,591.0,37842.0,17.74,5,10484.339999999998,64.03045674444931,314.70759999999996
Argentina,Soybeans,20446.0,591.0,37842.0,17.62,5,10413.42,64.03045674444931,310.4644
Argentina,Sweet potatoes,168000.0,591.0,37842.0,17.74,5,10484.339999999998,64.03045674444931,314.70759999999996
Argentina,Sweet potatoes,168000.0,591.0,37842.0,17.62,5,10413.42,64.03045674444931,310.4644
Argentina,Wheat,21675.0,591.0,37842.0,17.74,5,10484.339999999998,64.03045674444931,314.70759999999996
Argentina,Wheat,21675.0,591.0,37842.0,17.62,5,10413.42,64.03045674444931,310.4644
Argentina,Cassava,100000.0,591.0,54595.0,17.64,6,10425.24,92.377326408837,311.1696
Argentina,Cassava,100000.0,591.0,54595.0,17.97,6,10620.269999999999,92.377326408837,322.92089999999996
Argentina,Maize,40397.0,591.0,54595.0,17.64,6,10425.24,92.377326408837,311.1696
Argentina,Maize,40397.0,591.0,54595.0,17.97,6,10620.269999999999,92.377326408837,322.92089999999996
Argentina,Potatoes,228877.0,591.0,54595.0,17.64,6,10425.24,92.377326408837,311.1696
Argentina,Potatoes,228877.0,591.0,54595.0,17.97,6,10620.269999999999,92.377326408837,322.92089999999996
Argentina,Rice,51031.0,591.0,54595.0,17.64,6,10425.24,92.377326408837,311.1696
Argentina,Rice,51031.0,591.0,54595.0,17.97,6,10620.269999999999,92.377326408837,322.92089999999996
Argentina,Sorghum,38763.0,591.0,54595.0,17.64,6,10425.24,92.377326408837,311.1696
Argentina,Sorghum,38763.0,591.0,54595.0,17.97,6,10620.269999999999,92.377326408837,322.92089999999996
Argentina,Soybeans,21051.0,591.0,54595.0,17.64,6,10425.24,92.377326408837,311.1696
Argentina,Soybeans,21051.0,591.0,54595.0,17.97,6,10620.269999999999,92.377326408837,322.92089999999996
Argentina,Sweet potatoes,170000.0,591.0,54595.0,17.64,6,10425.24,92.377326408837,311.1696
Argentina,Sweet potatoes,170000.0,591.0,54595.0,17.97,6,10620.269999999999,92.377326408837,322.92089999999996
Argentina,Wheat,19344.0,591.0,54595.0,17.64,6,10425.24,92.377326408837,311.1696
Argentina,Wheat,19344.0,591.0,54595.0,17.97,6,10620.269999999999,92.377326408837,322.92089999999996
Argentina,Cassava,100000.0,591.0,77691.0,18.29,7,10809.39,131.45685256944694,334.5241
Argentina,Cassava,100000.0,591.0,77691.0,18.54,7,10957.14,131.45685256944694,343.73159999999996
Argentina,Maize,45557.0,591.0,77691.0,18.29,7,10809.39,131.45685256944694,334.5241
Argentina,Maize,45557.0,591.0,77691.0,18.54,7,10957.14,131.45685256944694,343.73159999999996
Argentina,Potatoes,268502.0,591.0,77691.0,18.29,7,10809.39,131.45685256944694,334.5241
Argentina,Potatoes,268502.0,591.0,77691.0,18.54,7,10957.14,131.45685256944694,343.73159999999996
Argentina,Rice,53703.0,591.0,77691.0,18.29,7,10809.39,131.45685256944694,334.5241
Argentina,Rice,53703.0,591.0,77691.0,18.54,7,10957.14,131.45685256944694,343.73159999999996
Argentina,Sorghum,36845.0,591.0,77691.0,18.29,7,10809.39,131.45685256944694,334.5241
Argentina,Sorghum,36845.0,591.0,77691.0,18.54,7,10957.14,131.45685256944694,343.73159999999996
Argentina,Soybeans,17212.0,591.0,77691.0,18.29,7,10809.39,131.45685256944694,334.5241
Argentina,Soybeans,17212.0,591.0,77691.0,18.54,7,10957.14,131.45685256944694,343.73159999999996
Argentina,Sweet potatoes,145662.0,591.0,77691.0,18.29,7,10809.39,131.45685256944694,334.5241
Argentina,Sweet potatoes,145662.0,591.0,77691.0,18.54,7,10957.14,131.45685256944694,343.73159999999996
Argentina,Wheat,22426.0,591.0,77691.0,18.29,7,10809.39,131.45685256944694,334.5241
Argentina,Wheat,22426.0,591.0,77691.0,18.54,7,10957.14,131.45685256944694,343.73159999999996
Argentina,Cassava,100000.0,591.0,62397.0,17.23,8,10182.93,105.57868002440156,296.8729
Argentina,Cassava,100000.0,591.0,62397.0,17.52,8,10354.32,105.57868002440156,306.9504
Argentina,Maize,60780.0,591.0,62397.0,17.23,8,10182.93,105.57868002440156,296.8729
Argentina,Maize,60780.0,591.0,62397.0,17.52,8,10354.32,105.57868002440156,306.9504
Argentina,Potatoes,293744.0,591.0,62397.0,17.23,8,10182.93,105.57868002440156,296.8729
Argentina,Potatoes,293744.0,591.0,62397.0,17.52,8,10354.32,105.57868002440156,306.9504
